FileNames 	 Precision 	 Recall 	 F-Score 	 Error 
2016-04-29-03-40-04-wahrsis3-undist.jpg 	 0.999587 	 0.602856 	 0.752110 	 18.489600 
2016-04-29-03-54-04-wahrsis3-undist.jpg 	 0.987901 	 0.811067 	 0.890793 	 6.550800 
2016-05-06-02-14-03-wahrsis3-undist.jpg 	 0.999814 	 0.736920 	 0.848470 	 20.711600 
2016-05-06-02-28-02-wahrsis3-undist.jpg 	 0.999976 	 0.667581 	 0.800651 	 24.760800 
2016-05-06-03-24-02-wahrsis3-undist.jpg 	 0.997579 	 0.613247 	 0.759563 	 9.599200 
2016-05-10-01-36-04-wahrsis3-undist.jpg 	 0.995296 	 0.905791 	 0.948437 	 4.371200 
2016-05-10-01-42-05-wahrsis3-undist.jpg 	 0.995389 	 0.860407 	 0.922989 	 8.616400 
2016-05-10-01-56-04-wahrsis3-undist.jpg 	 0.998858 	 0.817655 	 0.899218 	 10.352400 
2016-05-10-02-02-04-wahrsis3-undist.jpg 	 0.994106 	 0.875743 	 0.931178 	 5.644800 
2016-05-10-02-10-04-wahrsis3-undist.jpg 	 0.978823 	 0.887483 	 0.930918 	 4.393200 
2016-05-10-02-40-04-wahrsis3-undist.jpg 	 0.986635 	 0.908495 	 0.945954 	 4.646400 
2016-05-10-02-46-04-wahrsis3-undist.jpg 	 0.999550 	 0.857402 	 0.923035 	 8.742800 
2016-05-10-03-02-04-wahrsis3-undist.jpg 	 0.999269 	 0.771034 	 0.870439 	 14.332400 
2016-05-10-03-16-04-wahrsis3-undist.jpg 	 0.996773 	 0.813305 	 0.895741 	 10.930400 
2016-05-20-01-50-03-wahrsis3-undist.jpg 	 0.999891 	 0.170517 	 0.291348 	 53.647200 
2016-05-20-01-56-03-wahrsis3-undist.jpg 	 1.000000 	 0.279928 	 0.437412 	 34.586800 
2016-05-20-03-36-04-wahrsis3-undist.jpg 	 0.999103 	 0.723144 	 0.839014 	 8.714800 
2016-05-20-03-40-04-wahrsis3-undist.jpg 	 0.999138 	 0.658886 	 0.794100 	 9.380000 
2016-05-20-03-50-03-wahrsis3-undist.jpg 	 0.995875 	 0.758867 	 0.861365 	 8.330800 
2016-05-24-21-16-04-wahrsis3-undist.jpg 	 1.000000 	 0.706751 	 0.828183 	 17.417600 
2016-05-27-02-16-04-wahrsis3-undist.jpg 	 0.993346 	 0.634825 	 0.774613 	 15.395200 
2016-05-27-02-48-04-wahrsis3-undist.jpg 	 0.999557 	 0.827131 	 0.905206 	 11.141200 
2016-05-27-20-02-06-wahrsis3-undist.jpg 	 0.991863 	 0.398708 	 0.568778 	 12.124400 
2016-05-27-20-12-05-wahrsis3-undist.jpg 	 0.977066 	 0.389675 	 0.557148 	 8.073200 
2016-05-28-21-38-03-wahrsis3-undist.jpg 	 0.996955 	 0.648036 	 0.785490 	 14.947200 
2016-05-28-21-44-03-wahrsis3-undist.jpg 	 0.997496 	 0.777243 	 0.873702 	 10.042400 
2016-05-28-21-52-04-wahrsis3-undist.jpg 	 0.997188 	 0.911969 	 0.952676 	 4.016400 
2016-05-28-22-02-03-wahrsis3-undist.jpg 	 0.997237 	 0.930122 	 0.962511 	 4.059600 
2016-05-28-22-06-04-wahrsis3-undist.jpg 	 0.998965 	 0.893005 	 0.943018 	 6.623600 
2016-05-28-22-12-03-wahrsis3-undist.jpg 	 0.997520 	 0.923120 	 0.958879 	 4.471200 
2016-05-28-22-26-04-wahrsis3-undist.jpg 	 0.999044 	 0.848445 	 0.917606 	 10.359600 
2016-05-28-22-36-03-wahrsis3-undist.jpg 	 0.992522 	 0.787321 	 0.878093 	 11.778400 
2016-05-28-22-42-03-wahrsis3-undist.jpg 	 0.997348 	 0.706703 	 0.827239 	 12.062800 
2016-05-28-22-50-04-wahrsis3-undist.jpg 	 0.995357 	 0.853586 	 0.919036 	 4.306000 
2016-05-28-23-06-04-wahrsis3-undist.jpg 	 0.992270 	 0.766419 	 0.864843 	 6.580000 
2016-05-28-23-10-03-wahrsis3-undist.jpg 	 0.967761 	 0.964673 	 0.966215 	 1.175600 
2016-05-28-23-12-04-wahrsis3-undist.jpg 	 0.989073 	 0.901539 	 0.943279 	 3.492000 
2016-05-28-23-18-04-wahrsis3-undist.jpg 	 0.994698 	 0.902556 	 0.946390 	 4.336400 
2016-05-28-23-28-04-wahrsis3-undist.jpg 	 0.995735 	 0.863748 	 0.925057 	 6.036800 
2016-05-28-23-34-04-wahrsis3-undist.jpg 	 0.997212 	 0.841198 	 0.912585 	 8.030800 
2016-05-28-23-38-04-wahrsis3-undist.jpg 	 0.997190 	 0.910059 	 0.951634 	 5.064400 
2016-05-28-23-44-04-wahrsis3-undist.jpg 	 0.998332 	 0.771576 	 0.870429 	 15.111600 
2016-05-28-23-48-04-wahrsis3-undist.jpg 	 0.999974 	 0.861336 	 0.925492 	 10.046800 
2016-06-03-03-26-04-wahrsis3-undist.jpg 	 0.992161 	 0.644672 	 0.781532 	 13.557600 
2016-06-03-03-32-04-wahrsis3-undist.jpg 	 0.986493 	 0.626517 	 0.766337 	 19.578800 
2016-06-15-01-36-04-wahrsis3-undist.jpg 	 0.995333 	 0.814875 	 0.896109 	 8.287200 
2016-06-15-02-10-04-wahrsis3-undist.jpg 	 0.991838 	 0.500810 	 0.665559 	 15.534800 
2016-06-15-02-26-03-wahrsis3-undist.jpg 	 0.974982 	 0.861253 	 0.914596 	 3.086000 
2016-06-15-02-46-04-wahrsis3-undist.jpg 	 0.997820 	 0.723316 	 0.838678 	 15.286800 
2016-06-15-03-04-04-wahrsis3-undist.jpg 	 0.998873 	 0.605102 	 0.753653 	 21.096800 
2016-06-15-03-08-04-wahrsis3-undist.jpg 	 0.999369 	 0.705289 	 0.826962 	 19.356000 
2016-06-15-03-26-04-wahrsis3-undist.jpg 	 0.991030 	 0.889616 	 0.937588 	 7.601200 
2016-06-15-03-54-04-wahrsis3-undist.jpg 	 0.999351 	 0.663716 	 0.797665 	 19.688800 
2016-07-08-01-44-03-wahrsis3-undist.jpg 	 0.821497 	 0.818182 	 0.819836 	 0.677200 
2016-07-08-02-38-03-wahrsis3-undist.jpg 	 0.996569 	 0.415560 	 0.586539 	 7.042400 
2016-07-08-02-48-04-wahrsis3-undist.jpg 	 0.990705 	 0.449316 	 0.618240 	 6.844800 
2016-08-30-02-38-07-wahrsis3-undist.jpg 	 0.998125 	 0.750616 	 0.856855 	 8.749600 
2016-08-30-02-48-06-wahrsis3-undist.jpg 	 0.996552 	 0.783357 	 0.877186 	 9.258400 
2016-09-27-03-10-04-wahrsis3-undist.jpg 	 0.957551 	 0.462734 	 0.623948 	 8.896800 
2016-10-06-03-58-04-wahrsis3-undist.jpg 	 1.000000 	 0.674949 	 0.805934 	 21.255200 
2016-10-09-02-32-03-wahrsis3-undist.jpg 	 1.000000 	 0.524245 	 0.687875 	 33.751200 
2016-10-12-02-02-04-wahrsis3-undist.jpg 	 1.000000 	 0.512093 	 0.677330 	 26.999600 
2016-10-12-03-40-04-wahrsis3-undist.jpg 	 0.996621 	 0.761825 	 0.863547 	 6.934800 
2016-10-12-03-46-03-wahrsis3-undist.jpg 	 0.997895 	 0.948387 	 0.972512 	 1.361600 
2016-10-13-01-36-03-wahrsis3-undist.jpg 	 0.997689 	 0.697411 	 0.820954 	 19.888000 
2016-10-14-03-24-04-wahrsis3-undist.jpg 	 0.985667 	 0.714160 	 0.828230 	 12.539200 
2016-10-20-03-50-04-wahrsis3-undist.jpg 	 0.999522 	 0.730531 	 0.844115 	 17.930400 
2016-10-21-03-08-04-wahrsis3-undist.jpg 	 0.999862 	 0.470491 	 0.639882 	 32.561600 
2016-10-21-03-22-05-wahrsis3-undist.jpg 	 0.983806 	 0.798050 	 0.881245 	 10.243200 
2016-10-21-03-30-04-wahrsis3-undist.jpg 	 0.999600 	 0.637681 	 0.778640 	 19.899200 
2016-11-03-01-04-03-wahrsis3-undist.jpg 	 0.999912 	 0.538569 	 0.700069 	 27.211200 
2016-11-03-02-54-04-wahrsis3-undist.jpg 	 0.999389 	 0.830467 	 0.907131 	 7.636800 
2016-11-03-02-58-04-wahrsis3-undist.jpg 	 0.999986 	 0.632658 	 0.775000 	 16.280400 
2016-11-03-03-16-03-wahrsis3-undist.jpg 	 0.999542 	 0.324220 	 0.489622 	 49.088400 
2016-11-04-02-12-04-wahrsis3-undist.jpg 	 1.000000 	 0.804574 	 0.891705 	 12.057600 
2016-11-20-20-22-03-wahrsis3-undist.jpg 	 0.992226 	 0.685425 	 0.810773 	 12.726000 
2016-11-20-20-28-03-wahrsis3-undist.jpg 	 0.990998 	 0.773287 	 0.868710 	 9.290400 
2016-11-20-23-58-04-wahrsis3-undist.jpg 	 0.999898 	 0.239504 	 0.386444 	 37.229600 
2016-12-08-01-12-01-wahrsis3-undist.jpg 	 0.970114 	 0.972808 	 0.971459 	 3.416400 
2016-12-08-03-32-01-wahrsis3-undist.jpg 	 1.000000 	 0.543752 	 0.704455 	 30.298000 
