FileNames 	 Precision 	 Recall 	 F-Score 	 Error 
2016-06-03-03-32-04-wahrsis3-undist.jpg 	 0.512452 	 1.000000 	 0.677644 	 48.754800 
2016-06-15-01-36-04-wahrsis3-undist.jpg 	 0.438600 	 1.000000 	 0.609759 	 56.140000 
2016-06-15-02-10-04-wahrsis3-undist.jpg 	 0.308652 	 1.000000 	 0.471710 	 69.134800 
2016-06-15-02-26-03-wahrsis3-undist.jpg 	 0.191860 	 1.000000 	 0.321951 	 80.814000 
2016-06-15-02-46-04-wahrsis3-undist.jpg 	 0.549364 	 1.000000 	 0.709148 	 45.063600 
2016-06-15-03-04-04-wahrsis3-undist.jpg 	 0.533312 	 1.000000 	 0.695634 	 46.668800 
2016-06-15-03-08-04-wahrsis3-undist.jpg 	 0.655788 	 1.000000 	 0.792116 	 34.421200 
2016-06-15-03-26-04-wahrsis3-undist.jpg 	 0.641796 	 1.000000 	 0.781822 	 35.820400 
2016-06-15-03-54-04-wahrsis3-undist.jpg 	 0.584732 	 1.000000 	 0.737957 	 41.526800 
2016-07-08-01-44-03-wahrsis3-undist.jpg 	 0.018832 	 1.000000 	 0.036968 	 98.115600 
2016-07-08-02-38-03-wahrsis3-undist.jpg 	 0.120200 	 0.999967 	 0.214605 	 87.980000 
2016-07-08-02-48-04-wahrsis3-undist.jpg 	 0.123348 	 0.999968 	 0.219608 	 87.665200 
2016-08-30-02-38-07-wahrsis3-undist.jpg 	 0.348876 	 1.000000 	 0.517284 	 65.112400 
2016-08-30-02-48-06-wahrsis3-undist.jpg 	 0.422076 	 1.000000 	 0.593605 	 57.792400 
2016-09-27-03-10-04-wahrsis3-undist.jpg 	 0.159504 	 1.000000 	 0.275125 	 84.049600 
2016-10-06-03-58-04-wahrsis3-undist.jpg 	 0.653904 	 1.000000 	 0.790740 	 34.609600 
2016-10-09-02-32-03-wahrsis3-undist.jpg 	 0.709424 	 1.000000 	 0.830015 	 29.057600 
2016-10-12-02-02-04-wahrsis3-undist.jpg 	 0.553376 	 1.000000 	 0.712482 	 44.662400 
2016-10-12-03-40-04-wahrsis3-undist.jpg 	 0.288040 	 1.000000 	 0.447253 	 71.196000 
2016-10-12-03-46-03-wahrsis3-undist.jpg 	 0.253968 	 1.000000 	 0.405063 	 74.603200 
2016-10-13-01-36-03-wahrsis3-undist.jpg 	 0.653772 	 1.000000 	 0.790643 	 34.622800 
2016-10-14-03-24-04-wahrsis3-undist.jpg 	 0.423300 	 1.000000 	 0.594815 	 57.670000 
2016-10-20-03-50-04-wahrsis3-undist.jpg 	 0.664536 	 1.000000 	 0.798464 	 33.546400 
2016-10-21-03-08-04-wahrsis3-undist.jpg 	 0.614864 	 1.000000 	 0.761506 	 38.513600 
2016-10-21-03-22-05-wahrsis3-undist.jpg 	 0.476236 	 1.000000 	 0.645203 	 52.376400 
2016-10-21-03-30-04-wahrsis3-undist.jpg 	 0.548832 	 1.000000 	 0.708704 	 45.116800 
2016-11-03-01-04-03-wahrsis3-undist.jpg 	 0.589652 	 1.000000 	 0.741863 	 41.034800 
2016-11-03-02-54-04-wahrsis3-undist.jpg 	 0.449116 	 1.000000 	 0.619848 	 55.088400 
2016-11-03-02-58-04-wahrsis3-undist.jpg 	 0.443184 	 1.000000 	 0.614175 	 55.681600 
2016-11-03-03-16-03-wahrsis3-undist.jpg 	 0.726236 	 1.000000 	 0.841410 	 27.376400 
2016-11-04-02-12-04-wahrsis3-undist.jpg 	 0.616992 	 1.000000 	 0.763136 	 38.300800 
2016-11-20-20-22-03-wahrsis3-undist.jpg 	 0.397756 	 1.000000 	 0.569135 	 60.224400 
2016-11-20-20-28-03-wahrsis3-undist.jpg 	 0.397472 	 1.000000 	 0.568844 	 60.252800 
2016-11-20-23-58-04-wahrsis3-undist.jpg 	 0.489528 	 1.000000 	 0.657293 	 51.047200 
2016-12-08-01-12-01-wahrsis3-undist.jpg 	 0.597684 	 1.000000 	 0.748188 	 40.231600 
2016-12-08-03-32-01-wahrsis3-undist.jpg 	 0.664068 	 1.000000 	 0.798126 	 33.593200 
